Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2024;1506187;Rondon do Pará - PA;PA;44,15;0,7416;51,27;2547;11,03;7167;1,41;1;0,0246
2024;1506195;Rurópolis - PA;PA;32,97;0,3549;45,13;3511;3,05;2976;1,61;1;0,0374
2024;1506203;Salinópolis - PA;PA;73,32;0,9880;102,54;6529;18,57;4299;8,51;1;0,9720
2024;1506302;Salvaterra - PA;PA;27,76;0,6154;55,56;6000;0,85;7309;1,97;0;0,1599
2024;1506351;Santa Bárbara do Pará - PA;PA;58,48;0,9319;76,60;2095;9,72;2330;3,14;1;0,9463
2024;1506401;Santa Cruz do Arari - PA;PA;30,17;0,9090;86,56;3936;1,22;3137;2,61;0;0,0619
2024;1506500;Santa Izabel do Pará - PA;PA;56,30;0,8598;72,93;6642;10,16;3794;2,30;1;0,5962
2024;1506559;Santa Luzia do Pará - PA;PA;41,56;0,5765;64,40;2902;1,78;5137;3,30;1;0,1595
2024;1506583;Santa Maria das Barreiras - PA;PA;17,59;0,3410;15,19;4840;11,42;2504;2,34;0;0,0224
2024;1506609;Santa Maria do Pará - PA;PA;51,51;0,7787;78,79;6088;3,56;2327;2,33;1;0,5614
2024;1506708;Santana do Araguaia - PA;PA;34,75;0,6889;90,90;5031;15,46;5212;2,53;0;0,0846
2024;1506807;Santarém - PA;PA;52,28;0,7785;103,65;4502;5,75;8024;4,45;1;0,0437
2024;1506906;Santarém Novo - PA;PA;42,00;0,9476;54,68;417;0,09;7014;6,30;0;0,9992
2024;1507003;Santo Antônio do Tauá - PA;PA;48,42;0,5531;63,92;5303;5,90;4956;2,40;1;0,5323
2024;1507102;São Caetano de Odivelas - PA;PA;32,83;0,6605;54,93;5034;5,37;6015;1,74;0;0,5139
2024;1507151;São Domingos do Araguaia - PA;PA;47,06;0,7320;77,36;5068;2,01;6352;2,31;1;0,1651
2024;1507201;São Domingos do Capim - PA;PA;24,39;0,4627;47,83;5253;3,57;3759;2,77;0;0,2541
2024;1507300;São Félix do Xingu - PA;PA;45,19;0,5091;52,51;6574;11,53;7796;2,12;1;0,0639
2024;1507409;São Francisco do Pará - PA;PA;57,43;0,8392;67,87;2389;4,33;6141;4,54;1;0,8933
2024;1507458;São Geraldo do Araguaia - PA;PA;32,82;0,5440;57,01;5605;2,13;7130;1,60;0,5;0,0201
2024;1507466;São João da Ponta - PA;PA;38,05;0,6323;72,74;3548;6,99;1366;6,65;0;0,8528
2024;1507474;São João de Pirabas - PA;PA;55,26;0,8523;63,27;6085;0,81;5532;5,13;1;0,6464
2024;1507508;São João do Araguaia - PA;PA;21,59;0,4428;29,21;4588;0,37;4723;2,81;0;0,2735
2024;1507607;São Miguel do Guamá - PA;PA;49,41;0,7235;67,96;6466;4,80;5170;1,97;1;0,3577
2024;1507706;São Sebastião da Boa Vista - PA;PA;27,87;0,5465;69,10;1227;2,47;6861;1,82;0;0,3887
2024;1507755;Sapucaia - PA;PA;44,58;0,6825;88,94;2666;0,18;2354;6,49;1;0,1268
2024;1507805;Senador José Porfírio - PA;PA;19,32;0,5196;36,39;1498;3,54;3855;3,27;0;0,0600
2024;1507904;Soure - PA;PA;30,77;0,9183;88,85;6348;1,14;3066;1,59;0;0,0067
2024;1507953;Tailândia - PA;PA;53,50;0,9277;81,44;2060;10,94;7929;4,10;1;0,1503
2024;1507961;Terra Alta - PA;PA;49,32;0,7926;70,80;3936;13,03;3154;4,62;0,5;0,7554
2024;1507979;Terra Santa - PA;PA;47,13;0,8028;71,15;386;11,65;5913;3,56;1;0,0903
2024;1508001;Tomé-Açu - PA;PA;37,80;0,7292;70,07;1319;10,86;3495;3,04;0,5;0,2081
2024;1508035;Tracuateua - PA;PA;46,18;0,5954;33,57;1197;5,61;6914;2,30;1;0,6734
2024;1508050;Trairão - PA;PA;21,93;0,5441;50,03;2985;1,81;5121;2,56;0;0,0611
2024;1508084;Tucumã - PA;PA;57,60;0,8383;88,80;3235;19,51;7526;3,06;1;0,2914
2024;1508100;Tucuruí - PA;PA;54,82;0,9563;80,54;6125;6,99;8063;3,33;1;0,1447
2024;1508126;Ulianópolis - PA;PA;43,72;0,7528;53,13;6636;3,12;3479;2,02;1;0,1253
2024;1508159;Uruará - PA;PA;34,09;0,5670;71,57;3626;3,91;7200;1,74;0,5;0,0265
2024;1508209;Vigia - PA;PA;57,46;0,8954;68,88;5846;8,53;6853;2,23;1;0,6015
2024;1508308;Viseu - PA;PA;35,55;0,6702;36,48;3649;1,51;8402;2,26;0,5;0,2632
2024;1508357;Vitória do Xingu - PA;PA;47,80;0,5361;65,45;2307;7,72;7095;7,92;1;0,2137
2024;1508407;Xinguara - PA;PA;47,37;0,8689;78,14;3252;8,11;3202;1,93;1;0,1468
2024;1600055;Serra do Navio - AP;AP;30,64;0,6242;47,19;699;7,04;2340;4,01;0,5;0,1048
2024;1600105;Amapá - AP;AP;41,54;0,7921;48,76;3312;7,19;3188;2,37;1;0,0137
2024;1600154;Pedra Branca do Amapari - AP;AP;38,92;0,6293;49,43;461;1,21;6531;1,45;1;0,1748
2024;1600204;Calçoene - AP;AP;43,11;0,6254;48,42;5091;5,95;6064;3,51;1;0,0549
2024;1600212;Cutias - AP;AP;25,21;0,5423;71,43;389;3,20;6107;4,23;0;0,1168
2024;1600238;Ferreira Gomes - AP;AP;50,39;0,7389;74,56;3581;11,14;6222;5,60;1;0,1114
2024;1600253;Itaubal - AP;AP;21,98;0,4296;63,41;531;1,99;6931;3,31;0;0,0862
2024;1600279;Laranjal do Jari - AP;AP;47,98;0,9386;56,77;3319;18,22;3038;2,11;1;0,0018
2024;1600303;Macapá - AP;AP;62,47;0,9586;101,10;6727;23,60;6796;5,50;1;0,0520
2024;1600402;Mazagão - AP;AP;41,46;0,4736;61,63;1806;10,73;5794;2,12;1;0,1335
2024;1600501;Oiapoque - AP;AP;39,97;0,6201;95,81;4381;9,62;6634;2,62;0,5;0,0237
2024;1600535;Porto Grande - AP;AP;44,56;0,6612;61,61;2549;11,99;4633;3,69;1;0,0666
2024;1600550;Pracuúba - AP;AP;21,52;0,5105;49,85;1675;5,42;3597;4,95;0;0,0056
2024;1600600;Santana - AP;AP;58,75;0,9789;95,27;6237;19,11;5858;2,96;1;0,1127
2024;1600709;Tartarugalzinho - AP;AP;38,08;0,5298;32,92;2946;8,26;6709;1,45;1;0,0190
2024;1600808;Vitória do Jari - AP;AP;27,11;0,8324;63,39;670;13,34;1809;0,84;0;0,1028
2024;1700251;Abreulândia - TO;TO;26,65;0,6397;57,23;1578;1,09;5203;7,50;0;0,1026
2024;1700301;Aguiarnópolis - TO;TO;41,91;0,8684;58,19;368;1,85;6173;4,41;0,5;0,5365
2024;1700350;Aliança do Tocantins - TO;TO;59,64;0,8737;120,74;4666;1,19;6064;11,49;1;0,2354
2024;1700400;Almas - TO;TO;47,27;0,8041;92,05;137;8,44;4926;4,59;1;0,0403
2024;1700707;Alvorada - TO;TO;63,01;0,9591;119,68;6635;8,30;2183;8,80;1;0,4504
2024;1701002;Ananás - TO;TO;45,59;0,8679;70,67;1239;4,40;2855;4,69;1;0,1576
2024;1701051;Angico - TO;TO;60,88;0,7408;86,33;1948;0,27;6650;17,14;1;0,6064
2024;1701101;Aparecida do Rio Negro - TO;TO;51,11;0,8080;83,09;1594;2,66;6217;7,89;1;0,2420
2024;1701309;Aragominas - TO;TO;36,09;0,3981;35,90;230;1,12;5722;5,60;1;0,1795
2024;1701903;Araguacema - TO;TO;29,32;0,5687;65,36;1556;1,04;7252;8,28;0;0,1802
2024;1702000;Araguaçu - TO;TO;31,85;0,7170;80,68;4966;1,11;7251;4,84;0;0,0723
2024;1702109;Araguaína - TO;TO;58,82;0,9674;102,04;3588;20,67;5393;4,19;1;0,1430
2024;1702158;Araguanã - TO;TO;35,83;0,8200;113,37;91;1,80;5731;6,92;0;0,2304
2024;1702208;Araguatins - TO;TO;48,49;0,7181;77,15;5360;4,99;4191;3,31;1;0,2630
2024;1702307;Arapoema - TO;TO;32,89;0,8252;79,27;2556;0,56;7547;5,40;0;0,1387
2024;1702406;Arraias - TO;TO;38,03;0,7090;71,99;3313;2,98;7832;3,80;0,5;0,0675
2024;1702554;Augustinópolis - TO;TO;53,75;0,8416;98,15;5533;6,00;1822;2,21;1;0,5103
2024;1702703;Aurora do Tocantins - TO;TO;31,61;0,7612;66,75;154;9,39;4937;5,85;0;0,2203
2024;1702901;Axixá do Tocantins - TO;TO;49,29;0,8614;65,88;687;0,67;7039;1,88;1;0,5324
2024;1703008;Babaçulândia - TO;TO;20,02;0,5102;41,01;627;1,04;6618;2,57;0;0,0891
2024;1703057;Bandeirantes do Tocantins - TO;TO;36,88;0,5876;68,73;126;0,93;7809;8,49;0,5;0,1380
2024;1703073;Barra do Ouro - TO;TO;27,67;0,5527;70,91;2241;0,65;6472;6,46;0;0,1356
2024;1703107;Barrolândia - TO;TO;56,02;0,8701;95,14;5143;0,98;6363;8,14;1;0,2901
2024;1703206;Bernardo Sayão - TO;TO;26,37;0,4993;68,35;705;5,21;5208;4,63;0;0,2362
2024;1703305;Bom Jesus do Tocantins - TO;TO;25,39;0,7756;3,97;3187;4,86;7986;2,39;0;0,1758
2024;1703602;Brasilândia do Tocantins - TO;TO;48,02;0,7217;77,08;495;8,33;2450;9,92;1;0,1585
2024;1703701;Brejinho de Nazaré - TO;TO;35,68;0,8231;64,41;1093;23,71;5314;4,17;0;0,1075
2024;1703800;Buriti do Tocantins - TO;TO;25,66;0,8347;3,83;3457;4,64;2980;0,94;0;0,4627
2024;1703826;Cachoeirinha - TO;TO;51,59;0,8421;78,60;3867;0,15;3238;15,07;0,5;0,6365
2024;1703842;Campos Lindos - TO;TO;23,54;0,6090;54,56;1760;0,93;7571;2,23;0;0,0492
2024;1703867;Cariri do Tocantins - TO;TO;50,95;0,7177;67,23;530;0,92;6965;9,65;1;0,4329
2024;1703883;Carmolândia - TO;TO;44,30;0,8508;135,66;189;0,31;7755;8,90;0;0,5013
2024;1703891;Carrasco Bonito - TO;TO;37,23;0,6058;78,94;160;0,12;7378;8,92;0;0,7026
2024;1703909;Caseara - TO;TO;41,15;0,5780;80,04;1560;73,17;3080;7,99;0;0,1565
2024;1704105;Centenário - TO;TO;34,77;0,6266;84,26;1725;1,55;6634;14,05;0;0,1093
2024;1704600;Chapada de Areia - TO;TO;39,41;0,6140;80,74;4916;1,86;4116;19,19;0;0,2061
2024;1705102;Chapada da Natividade - TO;TO;40,56;0,5401;57,54;180;0,91;6488;6,29;1;0,1256
2024;1705508;Colinas do Tocantins - TO;TO;52,52;0,9672;96,15;4632;9,60;2389;2,22;1;0,2062
2024;1705557;Combinado - TO;TO;39,26;0,9315;78,59;152;0,47;6440;4,08;0;0,7692
2024;1705607;Conceição do Tocantins - TO;TO;30,94;0,7074;82,68;98;15,80;3533;5,06;0;0,0545
2024;1706001;Couto Magalhães - TO;TO;33,36;0,4823;51,21;88;7,43;6750;5,44;0,5;0,1602
2024;1706100;Cristalândia - TO;TO;32,90;0,8274;76,88;601;15,81;5213;3,11;0;0,0905
2024;1706258;Crixás do Tocantins - TO;TO;46,82;0,5817;73,25;775;1,80;5115;13,34;1;0,1031
2024;1706506;Darcinópolis - TO;TO;46,32;0,6711;77,27;2025;0,69;7076;6,61;1;0,1241
2024;1707009;Dianópolis - TO;TO;48,74;0,8665;92,31;2127;1,08;8450;2,77;1;0,0714
2024;1707108;Divinópolis do Tocantins - TO;TO;27,16;0,7572;58,91;2857;1,10;6628;2,74;0;0,0846
2024;1707207;Dois Irmãos do Tocantins - TO;TO;29,48;0,4192;62,02;1294;1,74;6869;3,13;0,5;0,0487
2024;1707306;Dueré - TO;TO;30,75;0,7075;72,25;2025;2,27;4897;9,26;0;0,0966
2024;1707405;Esperantina - TO;TO;38,05;0,8601;90,70;2221;3,18;2320;4,00;0;0,7068
2024;1707553;Fátima - TO;TO;51,88;0,9009;65,11;1204;0,37;6306;5,68;1;0,5209
2024;1707652;Figueirópolis - TO;TO;52,29;0,8276;102,36;5504;0,96;6222;5,62;1;0,1111
2024;1707702;Filadélfia - TO;TO;33,71;0,5821;74,98;910;0,74;6966;3,83;0,5;0,0936
2024;1708205;Formoso do Araguaia - TO;TO;40,86;0,7520;86,48;5563;3,35;6880;3,09;0,5;0,0798
2024;1708254;Fortaleza do Tabocão - TO;TO;47,16;0,8458;59,74;159;0,90;6820;5,44;1;0,2895
2024;1708304;Goianorte - TO;TO;25,94;0,5936;54,98;2455;0,81;8000;4,13;0;0,0959
2024;1709005;Goiatins - TO;TO;25,11;0,4744;78,84;1912;3,28;5805;3,90;0;0,0791
2024;1709302;Guaraí - TO;TO;54,85;0,9217;95,67;6190;7,40;5050;3,12;1;0,2289
2024;1709500;Gurupi - TO;TO;63,54;0,9768;106,24;5536;24,18;5837;3,57;1;0,2707
2024;1709807;Ipueiras - TO;TO;37,79;0,6181;47,51;1779;13,28;4643;18,44;0;0,2028
2024;1710508;Itacajá - TO;TO;20,05;0,6150;9,11;4301;1,74;6005;1,43;0;0,0892
2024;1710706;Itaguatins - TO;TO;27,70;0,5977;70,51;3935;2,54;4867;3,84;0;0,1646
2024;1710904;Itapiratins - TO;TO;27,77;0,5637;20,88;5644;11,52;3901;8,15;0;0,0935
2024;1711100;Itaporã do Tocantins - TO;TO;32,74;0,6645;66,72;877;7,75;4081;12,18;0;0,1539
2024;1711506;Jaú do Tocantins - TO;TO;45,29;0,5089;62,06;1067;5,17;4343;11,75;1;0,1701
2024;1711803;Juarina - TO;TO;38,48;0,6989;117,40;599;1,82;6671;8,68;0;0,3764
2024;1711902;Lagoa da Confusão - TO;TO;36,84;0,6345;73,78;2032;11,16;4474;3,68;0,5;0,0843
2024;1711951;Lagoa do Tocantins - TO;TO;41,90;0,7609;85,07;1061;4,79;5420;8,31;0,5;0,1818
2024;1712009;Lajeado - TO;TO;43,32;0,7910;73,38;1682;4,80;6998;8,52;0,5;0,2170
2024;1712157;Lavandeira - TO;TO;34,86;0,7206;86,97;51;0,96;5836;11,95;0;0,2406
2024;1712405;Lizarda - TO;TO;29,14;0,6275;68,44;1270;1,57;6500;10,03;0;0,0286
2024;1712454;Luzinópolis - TO;TO;50,93;0,8353;85,55;3316;0,14;6039;10,70;0,5;0,6373
2024;1712504;Marianópolis do Tocantins - TO;TO;24,04;0,5649;54,00;2637;1,28;5592;4,19;0;0,0947
2024;1712702;Mateiros - TO;TO;31,22;0,6484;65,10;1327;2,39;5605;13,85;0;0,0225
2024;1712801;Maurilândia do Tocantins - TO;TO;41,88;0,8173;93,60;1281;0,35;5596;9,46;0;0,7059
2024;1713205;Miracema do Tocantins - TO;TO;53,61;0,8770;103,14;6631;8,79;3491;3,19;1;0,1461
2024;1713304;Miranorte - TO;TO;55,63;0,9047;100,11;5767;0,47;6822;7,66;1;0,1609
2024;1713601;Monte do Carmo - TO;TO;22,68;0,4387;58,74;1511;2,46;6075;5,24;0;0,0498
2024;1713700;Monte Santo do Tocantins - TO;TO;25,42;0,5826;44,96;1124;2,12;4166;8,00;0;0,1954
2024;1713809;Palmeiras do Tocantins - TO;TO;45,47;0,6210;71,43;1847;1,23;5961;4,08;1;0,3433
2024;1713957;Muricilândia - TO;TO;26,53;0,7036;54,20;198;0,66;6148;5,74;0;0,1653
2024;1714203;Natividade - TO;TO;51,96;0,8124;98,83;3516;2,99;7177;6,70;1;0,0772
2024;1714302;Nazaré - TO;TO;40,65;0,5284;54,33;5287;0,28;7869;8,58;0,5;0,3385
2024;1714880;Nova Olinda - TO;TO;43,29;0,7280;78,07;163;6,93;3259;2,83;1;0,1468
2024;1715002;Nova Rosalândia - TO;TO;56,41;0,6826;100,62;6055;7,58;2532;11,75;1;0,2924
2024;1715101;Novo Acordo - TO;TO;40,88;0,8236;93,44;1290;2,39;6103;7,31;0,5;0,0322
2024;1715150;Novo Alegre - TO;TO;44,67;0,8910;86,64;151;0,54;6157;10,86;0;0,8442
2024;1715259;Novo Jardim - TO;TO;36,76;0,7457;81,48;77;1,90;7262;13,26;0;0,2316
2024;1715507;Oliveira de Fátima - TO;TO;71,20;0,8798;136,75;6464;0,50;5680;33,03;1;0,5122
2024;1715705;Palmeirante - TO;TO;24,59;0,4296;71,16;52;1,98;6916;6,11;0;0,1144
2024;1715754;Palmeirópolis - TO;TO;53,98;0,8288;94,24;3502;10,51;6727;5,62;1;0,1258
2024;1716109;Paraíso do Tocantins - TO;TO;57,71;0,9585;96,50;5482;13,03;5138;3,63;1;0,2559
2024;1716208;Paranã - TO;TO;23,24;0,5251;38,26;2700;2,35;7666;4,61;0;0,0358
2024;1716307;"Pau D'Arco - TO";TO;32,27;0,6442;125,88;41;0,29;7284;4,90;0;0,1240
2024;1716505;Pedro Afonso - TO;TO;53,98;0,9322;134,24;5248;7,36;7704;10,86;0;0,6055
2024;1716604;Peixe - TO;TO;42,07;0,5088;59,39;3950;7,39;6557;3,18;1;0,0381
2024;1716653;Pequizeiro - TO;TO;40,64;0,5167;68,40;883;0,50;7212;3,97;1;0,1249
2024;1716703;Colméia - TO;TO;49,28;0,8246;65,67;4807;0,59;7113;4,37;1;0,2271
2024;1717008;Pindorama do Tocantins - TO;TO;35,01;0,6855;68,47;150;1,15;6979;4,35;0,5;0,1279
2024;1717206;Piraquê - TO;TO;32,31;0,4156;82,38;137;1,81;4875;17,66;0;0,1701
2024;1717503;Pium - TO;TO;22,34;0,5814;36,64;3137;5,02;5551;2,71;0;0,0274
2024;1717800;Ponte Alta do Bom Jesus - TO;TO;41,72;0,5699;75,79;136;1,68;7244;4,66;1;0,0623
2024;1717909;Ponte Alta do Tocantins - TO;TO;32,82;0,6381;50,27;2241;8,40;5188;2,55;0,5;0,0327
2024;1718006;Porto Alegre do Tocantins - TO;TO;41,55;0,7438;91,74;113;0,75;7043;6,77;0,5;0,2728
2024;1718204;Porto Nacional - TO;TO;58,73;0,8918;112,16;5598;13,81;5477;4,23;1;0,2155
2024;1718303;Praia Norte - TO;TO;33,82;0,7424;43,32;3266;0,15;8045;3,17;0;0,6400
2024;1718402;Presidente Kennedy - TO;TO;55,01;0,8953;81,02;489;13,80;1865;9,83;1;0,3542
2024;1718451;Pugmil - TO;TO;68,91;0,9080;168,40;6618;0,94;5630;13,45;1;0,5114
2024;1718501;Recursolândia - TO;TO;27,62;0,5543;65,00;2107;1,53;5289;8,64;0;0,1139
2024;1718550;Riachinho - TO;TO;26,03;0,5265;57,49;1007;1,91;4421;7,43;0;0,2376
2024;1718659;Rio da Conceição - TO;TO;36,06;0,9180;87,87;58;0,88;6893;10,98;0;0,0922
2024;1718709;Rio dos Bois - TO;TO;42,54;0,5491;58,28;1549;1,34;5441;7,06;1;0,1941
2024;1718758;Rio Sono - TO;TO;24,78;0,4196;55,77;2290;4,69;7568;6,25;0;0,0233
2024;1718808;Sampaio - TO;TO;39,53;0,9360;89,36;184;0,05;5926;6,86;0;0,5997
2024;1718840;Sandolândia - TO;TO;31,89;0,6172;74,18;3398;0,85;6897;10,33;0;0,0765
2024;1718865;Santa Fé do Araguaia - TO;TO;44,03;0,7654;75,12;185;0,60;7149;2,67;1;0,1509
2024;1718881;Santa Maria do Tocantins - TO;TO;34,78;0,6417;93,98;2094;2,05;7006;11,01;0;0,1168
2024;1718899;Santa Rita do Tocantins - TO;TO;40,25;0,4618;52,07;936;3,01;5554;8,73;1;0,0646
2024;1718907;Santa Rosa do Tocantins - TO;TO;44,92;0,7214;105,76;141;12,53;3002;8,35;0,5;0,2696
2024;1719004;Santa Tereza do Tocantins - TO;TO;42,42;0,6873;80,58;1205;4,60;5794;10,38;0,5;0,2144
2024;1720002;Santa Terezinha do Tocantins - TO;TO;35,18;0,7660;55,66;2423;0,00;0;12,18;0;0,6548
2024;1720101;São Bento do Tocantins - TO;TO;38,36;0,6423;70,06;1395;0,39;6293;6,74;0,5;0,2940
2024;1720150;São Félix do Tocantins - TO;TO;36,24;0,6156;89,87;2136;2,77;6600;16,00;0;0,0413
2024;1720200;São Miguel do Tocantins - TO;TO;50,70;0,7742;8,24;6055;3,19;6033;3,59;1;0,7962
2024;1720259;São Salvador do Tocantins - TO;TO;31,25;0,7066;59,66;837;1,47;6565;12,58;0;0,0628
2024;1720309;São Sebastião do Tocantins - TO;TO;56,17;0,7850;155,07;137;41,94;7198;7,16;0;0,4316
2024;1720499;São Valério - TO;TO;45,22;0,6699;73,61;49;1,30;7223;8,80;1;0,0424
2024;1720655;Silvanópolis - TO;TO;39,77;0,8226;88,39;809;7,03;3451;3,81;0,5;0,2059
2024;1720804;Sítio Novo do Tocantins - TO;TO;47,61;0,8196;33,02;1962;0,49;6590;1,76;1;0,6702
2024;1720853;Sucupira - TO;TO;32,86;0,6719;67,42;651;1,19;6588;12,51;0;0,1868
2024;1720903;Taguatinga - TO;TO;47,89;0,7343;83,77;4008;0,96;7329;4,21;1;0,1145
2024;1720937;Taipas do Tocantins - TO;TO;34,64;0,8139;86,63;138;1,44;7309;9,59;0;0,1399
2024;1720978;Talismã - TO;TO;53,32;0,5896;74,81;966;1,71;6667;19,93;1;0,1617
2024;1721000;Palmas - TO;TO;72,12;0,9836;114,14;6193;31,61;7996;5,41;1;0,4186
2024;1721109;Tocantínia - TO;TO;22,80;0,4874;17,56;2275;2,61;7441;2,58;0;0,3337
2024;1721208;Tocantinópolis - TO;TO;54,12;0,8577;71,82;6018;0,89;7630;1,72;1;0,5454
2024;1721257;Tupirama - TO;TO;40,85;0,6928;3,20;5163;4,69;7512;9,99;0,5;0,3951
2024;1721307;Tupiratins - TO;TO;38,33;0,5389;166,74;448;14,29;2152;10,54;0;0,1209
2024;1722081;Wanderlândia - TO;TO;41,01;0,6030;50,15;1063;0,73;7041;4,65;1;0,1537
2024;1722107;Xambioá - TO;TO;44,05;0,8819;108,69;1960;3,63;5319;5,62;0,5;0,1491
2024;2100055;Açailândia - MA;MA;60,94;0,9101;84,08;3879;32,03;5875;3,53;1;0,1961
2024;2100105;Afonso Cunha - MA;MA;32,03;0,6469;29,34;4233;0,10;3183;4,76;0,5;0,2361
2024;2100154;Água Doce do Maranhão - MA;MA;39,15;0,4747;35,38;3677;2,28;3646;4,02;1;0,3043
2024;2100204;Alcântara - MA;MA;25,49;0,4073;50,26;5683;0,96;6449;3,73;0;0,2386
2024;2100303;Aldeias Altas - MA;MA;36,47;0,6075;30,18;637;0,71;7192;1,68;1;0,1168
2024;2100402;Altamira do Maranhão - MA;MA;23,86;0,4032;69,17;2292;4,01;1045;4,57;0;0,3218
2024;2100436;Alto Alegre do Maranhão - MA;MA;53,75;0,8636;69,12;6192;8,05;6346;1,22;1;0,4226
2024;2100477;Alto Alegre do Pindaré - MA;MA;50,42;0,6434;54,15;5073;7,98;7449;4,92;1;0,3536
2024;2100501;Alto Parnaíba - MA;MA;23,51;0,6498;49,02;350;4,96;6549;2,64;0;0,0453
2024;2100550;Amapá do Maranhão - MA;MA;39,88;0,8340;75,35;2663;0,01;6480;2,72;0,5;0,2817
2024;2100600;Amarante do Maranhão - MA;MA;38,95;0,4756;54,35;2715;5,77;2098;3,13;1;0,2278
2024;2100709;Anajatuba - MA;MA;50,95;0,7205;59,15;1626;0,03;8175;3,05;1;0,7210
2024;2100808;Anapurus - MA;MA;40,80;0,6565;69,99;500;7,97;1187;3,54;1;0,1294
2024;2100832;Apicum-Açu - MA;MA;41,41;0,8008;62,97;25;0,02;7543;1,67;1;0,0547
2024;2100873;Araguanã - MA;MA;43,96;0,5751;61,86;3987;0,68;4883;5,29;1;0,2512
2024;2100907;Araioses - MA;MA;49,90;0,6247;34,60;6112;6,05;8185;2,98;1;0,5389
2024;2100956;Arame - MA;MA;28,98;0,4182;51,59;3033;2,18;6987;1,53;0,5;0,0597
2024;2101004;Arari - MA;MA;47,08;0,6883;54,22;4822;6,21;5213;2,62;1;0,3408
2024;2101103;Axixá - MA;MA;60,21;0,8709;75,35;4981;4,96;5049;4,14;1;0,9354
2024;2101202;Bacabal - MA;MA;54,27;0,8304;72,39;7333;8,23;7538;2,42;1;0,2857
2024;2101251;Bacabeira - MA;MA;46,07;0,6930;56,75;4403;0,09;3200;2,87;1;0,5215
2024;2101301;Bacuri - MA;MA;39,49;0,6900;42,83;108;0,00;6712;1,81;1;0,2234
2024;2101350;Bacurituba - MA;MA;33,54;0,5739;59,45;3850;1,19;4837;7,44;0;0,5889
2024;2101400;Balsas - MA;MA;57,58;0,8856;100,63;6574;16,10;8166;2,54;1;0,0479
2024;2101509;Barão de Grajaú - MA;MA;26,19;0,5849;42,08;240;9,34;487;1,54;0,5;0,0326
2024;2101608;Barra do Corda - MA;MA;50,88;0,7661;73,44;5724;6,88;7305;2,40;1;0,2281
2024;2101707;Barreirinhas - MA;MA;47,97;0,5579;74,06;5058;7,70;7825;2,79;1;0,2051
2024;2101731;Belágua - MA;MA;40,34;0,6649;46,25;248;2,56;4108;3,44;1;0,2735
2024;2101772;Bela Vista do Maranhão - MA;MA;52,34;0,8178;56,30;3713;7,12;4865;3,31;1;0,5996
2024;2101806;Benedito Leite - MA;MA;27,30;0,5292;72,97;3571;2,52;7408;3,57;0;0,0908
2024;2101905;Bequimão - MA;MA;32,02;0,6467;51,99;5062;0,06;4664;3,00;0;0,6416
2024;2101939;Bernardo do Mearim - MA;MA;33,56;0,5975;55,82;1127;2,84;3090;3,34;0,5;0,3769
2024;2101970;Boa Vista do Gurupi - MA;MA;57,70;0,8643;110,64;4114;0,00;6367;7,72;1;0,4088
2024;2102002;Bom Jardim - MA;MA;45,92;0,5663;52,38;5170;10,25;6607;3,53;1;0,1587
2024;2102036;Bom Jesus das Selvas - MA;MA;47,10;0,6674;58,39;5257;4,48;7497;4,06;1;0,1630
2024;2102077;Bom Lugar - MA;MA;36,88;0,6624;39,54;236;0,02;6990;1,61;0,5;0,6828
2024;2102101;Brejo - MA;MA;41,39;0,6728;44,94;4658;0,40;5948;1,70;1;0,1646
2024;2102150;Brejo de Areia - MA;MA;27,81;0,6606;37,33;2384;1,45;6804;5,33;0;0,2901
2024;2102200;Buriti - MA;MA;39,50;0,5077;39,75;4840;0,02;6139;1,30;1;0,2595
2024;2102309;Buriti Bravo - MA;MA;22,14;0,7525;54,84;247;0,51;3651;1,31;0;0,1242
2024;2102325;Buriticupu - MA;MA;57,23;0,8333;72,70;6643;11,23;7717;3,87;1;0,3819
2024;2102358;Buritirana - MA;MA;43,55;0,7151;49,06;1517;4,04;1931;3,04;1;0,4700
2024;2102374;Cachoeira Grande - MA;MA;34,72;0,5079;24,93;1949;0,83;5044;3,00;1;0,1136
2024;2102408;Cajapió - MA;MA;27,73;0,5809;47,76;5037;3,65;5054;3,87;0;0,2604
2024;2102507;Cajari - MA;MA;37,06;0,4176;41,88;4891;4,25;5792;2,39;0,5;0,6217
2024;2102556;Campestre do Maranhão - MA;MA;54,04;0,9286;72,81;3249;10,08;6851;3,19;1;0,3199
2024;2102606;Cândido Mendes - MA;MA;33,15;0,7241;62,38;135;6,58;1157;2,45;0,5;0,2501
2024;2102705;Cantanhede - MA;MA;40,71;0,7232;37,94;141;2,51;6089;1,20;1;0,3111
2024;2102754;Capinzal do Norte - MA;MA;42,47;0,5901;57,40;2711;1,09;4480;4,29;1;0,2831
2024;2102804;Carolina - MA;MA;49,36;0,7399;70,26;6021;12,58;5760;2,03;1;0,0969
2024;2102903;Carutapera - MA;MA;36,24;0,7804;63,77;2279;0,04;7406;1,21;0,5;0,1985
2024;2103000;Caxias - MA;MA;52,42;0,7962;68,38;6002;10,97;8403;2,02;1;0,1849
2024;2103109;Cedral - MA;MA;34,26;0,6356;57,53;110;0,00;7168;2,87;0,5;0,3088
